date_time,City,State,Shape,duration_sec,log_sec
9/28/18 20:00,Mount Vernon,WA,Triangle,60,4.0943445622221
9/18/18 21:51,Seattle,WA,Circle,1500,7.313220387090301
9/16/18 05:30,Bellevue,WA,Disk,25,3.2188758248682006
9/6/18 01:20,Seattle,WA,Formation,3,1.0986122886681098
9/4/18 22:15,Silverdale,WA,Oval,4,1.3862943611198906
9/3/18 14:30,Spokane Valley,WA,Circle,600,6.396929655216146
9/1/18 21:20,Marysville,WA,Formation,240,5.480638923341991
8/20/18 22:00,Quinault,WA,Circle,1800,7.495541943884256
8/14/18 22:07,Mount Vernon,WA,Triangle,600,6.396929655216146
8/6/18 12:00,Spokane,WA,Cigar,300,5.703782474656201
8/6/18 00:50,Washougal,WA,Cigar,300,5.703782474656201
7/26/18 19:09,Renton,WA,Oval,1200,7.090076835776092
7/25/18 22:00,Gig Harbor,WA,Circle,900,6.802394763324311
7/22/18 11:30,Ridgefield,WA,Circle,900,6.802394763324311
7/20/18 00:00,Lilliwaup,WA,Circle,30,3.4011973816621555
7/20/18 01:00,Shelton,WA,Fireball,5,1.6094379124341003
7/14/18 19:00,Seattle,WA,Circle,600,6.396929655216146
7/13/18 00:00,Leavenworth,WA,Circle,14400,9.574983485564092
7/5/18 22:15,Silverdale,WA,Circle,720,6.579251212010101
7/5/18 16:15,Spokane Valley,WA,Circle,20,2.995732273553991
6/21/18 22:38,Yelm,WA,Sphere,1200,7.090076835776092
6/17/18 15:00,Chehalis,WA,Oval,2,0.6931471805599453
6/10/18 14:00,Entiay,WA,Sphere,900,6.802394763324311
5/28/18 19:00,Seattle,WA,Sphere,120,4.787491742782046
5/26/18 23:00,Auburn,WA,Circle,600,6.396929655216146
5/21/18 17:40,Grandmound/Rochester,WA,Circle,180,5.19295685089021
4/26/18 16:45,Vancouver,WA,Oval,180,5.19295685089021
4/26/18 16:40,Ridgefield,WA,Cylinder,20,2.995732273553991
4/26/18 03:33,Camano Island,WA,Diamond,60,4.0943445622221
4/12/18 20:35,Spokane Valley,WA,Circle,1200,7.090076835776092
4/2/18 19:00,Kittitas,WA,Fireball,7200,8.881836305004146
3/19/18 02:00,Vancouver,WA,Oval,3600,8.1886891244442
3/17/18 23:00,Everett,WA,Circle,90,4.499809670330265
3/3/18 21:30,Kent,WA,Triangle,1800,7.495541943884256
3/3/18 15:09,Issaquah,WA,Sphere,60,4.0943445622221
2/13/18 20:30,Oak Harbor,WA,Triangle,300,5.703782474656201
2/10/18 12:30,Tunwater,WA,Triangle,10,2.302585092994046
1/22/18 03:30,Yakima,WA,Circle,900,6.802394763324311
1/19/18 00:00,Seattle,WA,Diamond,5,1.6094379124341003
1/17/18 01:30,Tacoma,WA,Triangle,120,4.787491742782046
1/14/18 07:20,Conway,WA,Formation,1200,7.090076835776092
1/8/18 21:00,Fife,WA,Cross,30,3.4011973816621555
1/1/18 16:41,Seattle,WA,Circle,10,2.302585092994046
1/1/18 00:02,Spokane Valley,WA,Fireball,600,6.396929655216146
1/1/18 00:00,Seattle,WA,Triangle,30,3.4011973816621555
12/21/17 04:12,Olympia,WA,Disk,30,3.4011973816621555
12/13/17 21:00,Vancouver,WA,Circle,13,2.5649493574615367
12/8/17 03:00,Spokane Valley,WA,Triangle,10800,9.287301413112312
11/23/17 19:32,Vancouver,WA,Circle,10,2.302585092994046
11/22/17 23:41,Spanaway,WA,Sphere,60,4.0943445622221
11/18/17 21:30,Puyallup,WA,Formation,180,5.19295685089021
11/15/17 19:00,Enumclaw,WA,Formation,180,5.19295685089021
11/10/17 01:00,Frederickson,WA,Formation,600,6.396929655216146
10/28/17 00:30,Seattle,WA,Fireball,4,1.3862943611198906
10/27/17 08:45,Mountlake Terrace,WA,Disk,60,4.0943445622221
10/24/17 19:30,Bainbridge Island,WA,Sphere,4,1.3862943611198906
10/22/17 22:50,Marysville,WA,Triangle,180,5.19295685089021
10/22/17 05:45,Hansville,WA,Circle,120,4.787491742782046
10/21/17 23:00,Kent,WA,Circle,420,6.040254711277414
10/16/17 15:52,Wenatchee,WA,Cigar,4,1.3862943611198906
10/12/17 13:24,Moses Lake,WA,Fireball,3,1.0986122886681098
10/10/17 21:15,Puyallup (South Hill),WA,Circle,10,2.302585092994046
10/10/17 06:30,Cougar,WA,Sphere,1800,7.495541943884256
10/4/17 12:26,Woodland,WA,Circle,2,0.6931471805599453
10/2/17 21:34,Everett,WA,Chevron,8,2.0794415416798357
9/28/17 19:37,Seattle,WA,Sphere,600,6.396929655216146
9/27/17 21:30,Tacoma,WA,Triangle,2700,7.90100705199242
9/27/17 19:05,Puyallup,WA,Circle,60,4.0943445622221
9/26/17 18:30,Puyallup,WA,Diamond,120,4.787491742782046
9/16/17 22:00,Lake Stevens,WA,Fireball,300,5.703782474656201
9/11/17 23:00,Centralia,WA,Chevron,10,2.302585092994046
9/6/17 22:07,Seattle,WA,Circle,240,5.480638923341991
9/4/17 19:00,Burien,WA,Disk,120,4.787491742782046
9/1/17 22:45,Medical Lake,WA,Circle,300,5.703782474656201
8/11/17 22:30,Deer Park,WA,Disk,25,3.2188758248682006
8/2/17 23:55,Lincoln,WA,Disk,600,6.396929655216146
8/2/17 23:43,Oakesdale,WA,Oval,600,6.396929655216146
8/2/17 23:35,Oakesdale,WA,Oval,300,5.703782474656201
7/31/17 23:17,Bellevue,WA,Circle,120,4.787491742782046
7/29/17 22:45,Bellevue,WA,Circle,10,2.302585092994046
7/29/17 22:15,Enumclaw,WA,Fireball,10,2.302585092994046
7/29/17 22:00,Bothell (above),WA,Cone,3,1.0986122886681098
7/29/17 21:58,Chehalis,WA,Circle,4,1.3862943611198906
7/29/17 21:55,Black Diamond,WA,Teardrop,5,1.6094379124341003
7/29/17 21:55,Bellevue,WA,Fireball,10,2.302585092994046
7/27/17 23:20,Spokane,WA,Oval,60,4.0943445622221
7/27/17 23:00,Spokane,WA,Oval,60,4.0943445622221
7/26/17 00:05,Bellingham,WA,Circle,15,2.70805020110221
7/24/17 19:15,North Bend,WA,Oval,4,1.3862943611198906
7/22/17 03:45,Seattle,WA,Formation,3000,8.006367567650246
7/20/17 20:15,Takhlakh Lake,WA,Circle,180,5.19295685089021
7/5/17 16:30,Port Hadlock,WA,Triangle,5,1.6094379124341003
7/5/17 16:30,Port Hadlock,WA,Triangle,3,1.0986122886681098
6/26/17 17:42,University Place,WA,Diamond,420,6.040254711277414
6/25/17 21:05,Bellingham,WA,Circle,600,6.396929655216146
6/25/17 18:00,Puyallup,WA,Cylinder,60,4.0943445622221
6/25/17 14:00,Auburn,WA,Sphere,600,6.396929655216146
6/24/17 16:00,Seattle,WA,Circle,7200,8.881836305004146
6/24/17 12:00,Fairfield,WA,Cigar,300,5.703782474656201
6/23/17 23:53,Mountlake Terrace,WA,Formation,120,4.787491742782046
6/23/17 23:45,Seattle,WA,Circle,60,4.0943445622221
6/20/17 02:30,Kettle Falls,WA,Circle,300,5.703782474656201
6/19/17 22:18,Vancouver,WA,Fireball,120,4.787491742782046
6/10/17 22:00,Yakima,WA,Fireball,120,4.787491742782046
6/8/17 23:00,Bremerton,WA,Formation,60,4.0943445622221
5/28/17 22:30,Seattle,WA,Circle,5,1.6094379124341003
5/28/17 16:15,Camas,WA,Sphere,60,4.0943445622221
5/24/17 01:03,Brewster,WA,Circle,180,5.19295685089021
5/19/17 17:00,Everett,WA,Triangle,180,5.19295685089021
5/18/17 12:21,Spokane Valley,WA,Triangle,120,4.787491742782046
5/16/17 00:04,Seatac,WA,Triangle,3,1.0986122886681098
5/12/17 22:45,Pullman,WA,Fireball,8,2.0794415416798357
5/10/17 22:00,Stanford,WA,Circle,120,4.787491742782046
4/26/17 23:20,Everett,WA,Circle,300,5.703782474656201
4/20/17 10:30,Spokane,WA,Circle,300,5.703782474656201
4/17/17 01:00,Marysville,WA,Triangle,120,4.787491742782046
4/16/17 21:00,Rock Island,WA,Fireball,20,2.995732273553991
4/10/17 21:30,Davenport,WA,Circle,2100,7.649692623711514
4/3/17 02:28,Wenatchee,WA,Disk,2700,7.90100705199242
3/3/17 06:10,Index,WA,Formation,60,4.0943445622221
2/19/17 19:50,Tacoma,WA,Triangle,600,6.396929655216146
2/17/17 23:50,Tacoma,WA,Formation,6,1.791759469228055
2/14/17 19:30,Vancouver,WA,Triangle,10,2.302585092994046
2/12/17 22:53,Richland,WA,Circle,60,4.0943445622221
2/11/17 01:00,Port Orchard,WA,Formation,7200,8.881836305004146
2/7/17 20:00,Port Orchard,WA,Cone,120,4.787491742782046
2/2/17 01:35,Harrington,WA,Oval,1200,7.090076835776092
1/23/17 06:43,Seattle,WA,Sphere,3480,8.15478757276852
1/17/17 17:26,Oak Harbor,WA,Circle,20,2.995732273553991
1/11/17 20:05,Shelton,WA,Fireball,2,0.6931471805599453
1/6/17 23:00,Bellingham,WA,Triangle,180,5.19295685089021
1/6/17 19:05,Kalama,WA,Circle,120,4.787491742782046
1/5/17 16:00,Kennewick,WA,Diamond,300,5.703782474656201
1/4/17 21:34,Parkland,WA,Circle,3600,8.1886891244442
1/3/17 05:19,University Place,WA,Chevron,420,6.040254711277414
12/30/16 15:55,Richland,WA,Triangle,120,4.787491742782046
12/29/16 21:30,Davenport,WA,Fireball,180,5.19295685089021
12/13/16 23:00,Liberty Lake,WA,Triangle,600,6.396929655216146
12/7/16 22:10,Bellingham,WA,Fireball,2,0.6931471805599453
11/27/16 12:35,Kenmore,WA,Circle,10,2.302585092994046
11/26/16 16:56,McChord AFB/Ft. Lewis,WA,Fireball,120,4.787491742782046
11/16/16 00:05,Richland,WA,Formation,10,2.302585092994046
11/9/16 21:30,Spokane,WA,Triangle,600,6.396929655216146
11/8/16 00:05,Walla Walla,WA,Triangle,600,6.396929655216146
11/7/16 18:55,Snohomish,WA,Triangle,60,4.0943445622221
10/21/16 18:20,Renton,WA,Disk,300,5.703782474656201
10/21/16 02:00,Ilwaco,WA,Circle,180,5.19295685089021
10/18/16 23:16,Wenatchee,WA,Formation,10,2.302585092994046
10/11/16 13:35,Ocean Shores,WA,Circle,90,4.499809670330265
10/8/16 01:00,Renton,WA,Fireball,1800,7.495541943884256
10/6/16 04:00,Grandview,WA,Circle,180,5.19295685089021
9/27/16 21:21,Hoquiam,WA,Circle,600,6.396929655216146
9/27/16 01:00,Cowiche,WA,Fireball,30,3.4011973816621555
9/26/16 03:00,Port Orchard,WA,Triangle,6,1.791759469228055
9/25/16 00:00,Bellingham,WA,Circle,1,0
9/13/16 21:30,Lakewood,WA,Fireball,240,5.480638923341991
9/9/16 20:43,Battle Ground,WA,Fireball,3,1.0986122886681098
9/8/16 22:40,Auburn,WA,Disk,600,6.396929655216146
9/3/16 18:00,Bainbridge Island,WA,Circle,600,6.396929655216146
8/25/16 02:20,Lakewood,WA,Fireball,180,5.19295685089021
8/16/16 17:00,Snohomish,WA,Cigar,120,4.787491742782046
8/14/16 18:00,Vancouver,WA,Egg,300,5.703782474656201
8/11/16 22:00,SeaTac,WA,Chevron,20,2.995732273553991
8/11/16 21:45,Naches,WA,Formation,60,4.0943445622221
8/11/16 20:30,Kennewick,WA,Oval,2580,7.855544677915663
8/11/16 20:00,Chelan,WA,Circle,3600,8.1886891244442
8/10/16 02:30,Colfax,WA,Circle,420,6.040254711277414
8/8/16 01:30,Longview,WA,Disk,60,4.0943445622221
8/7/16 00:30,Seattle,WA,Cigar,30,3.4011973816621555
8/3/16 20:30,Snoqualmie,WA,Circle,30,3.4011973816621555
7/29/16 22:35,Reardan,WA,Triangle,2,0.6931471805599453
7/29/16 22:20,Bainbridge Island,WA,Triangle,240,5.480638923341991
7/19/16 22:00,Lakewood,WA,Triangle,10,2.302585092994046
7/16/16 13:00,Vancouver,WA,Oval,60,4.0943445622221
7/13/16 21:50,Kennewick,WA,Fireball,600,6.396929655216146
7/9/16 21:30,Richland,WA,Oval,1800,7.495541943884256
7/9/16 21:00,Vancouver,WA,Diamond,300,5.703782474656201
7/9/16 21:00,Vancouver,WA,Circle,300,5.703782474656201
7/9/16 17:00,Washougal,WA,Triangle,900,6.802394763324311
7/4/16 22:40,Everett,WA,Sphere,420,6.040254711277414
7/4/16 22:00,Buckley,WA,Circle,7200,8.881836305004146
7/4/16 21:00,anywhere,WA,Formation,300,5.703782474656201
6/29/16 21:43,Bainbridge Island,WA,Cylinder,120,4.787491742782046
6/28/16 11:30,Auburn,WA,Triangle,300,5.703782474656201
6/26/16 15:00,Port Townsend,WA,Circle,300,5.703782474656201
6/24/16 21:59,Arlington,WA,Fireball,50,3.912023005428146
6/12/16 19:42,Tacoma,WA,Sphere,600,6.396929655216146
6/6/16 14:20,Gold Bar,WA,Cylinder,1800,7.495541943884256
6/6/16 14:15,Gold Bar,WA,Cylinder,1200,7.090076835776092
5/30/16 00:00,Auburn,WA,Fireball,120,4.787491742782046
5/29/16 22:45,Lynden,WA,Sphere,300,5.703782474656201
5/25/16 21:40,Edgewood,WA,Fireball,300,5.703782474656201
5/24/16 02:04,Kalama,WA,Formation,600,6.396929655216146
5/20/16 22:10,Seattle,WA,Formation,300,5.703782474656201
5/20/16 22:00,Seattle,WA,Formation,60,4.0943445622221
5/12/16 00:00,Everett,WA,Triangle,300,5.703782474656201
4/25/16 18:00,Mukilteo,WA,Oval,300,5.703782474656201
4/14/16 20:30,Wenatchee,WA,Circle,300,5.703782474656201
4/10/16 21:50,Monroe,WA,Circle,300,5.703782474656201
4/6/16 23:00,Camano Island,WA,Formation,300,5.703782474656201
4/2/16 20:45,Pt. Townsend,WA,Circle,300,5.703782474656201
4/2/16 20:30,Port Townsend,WA,Sphere,300,5.703782474656201
4/1/16 20:45,Spokane,WA,Circle,120,4.787491742782046
3/30/16 00:00,Burien,WA,Disk,8,2.0794415416798357
3/26/16 22:30,Sequim,WA,Fireball,300,5.703782474656201
3/25/16 22:00,Kirkland/Kenmore,WA,Sphere,840,6.733401891837359
3/22/16 21:00,Kelso,WA,Fireball,600,6.396929655216146
3/18/16 23:05,Spokane Valley,WA,Circle,10,2.302585092994046
3/15/16 20:00,Omak,WA,Oval,3600,8.1886891244442
3/11/16 20:00,Skykomish,WA,Egg,2,0.6931471805599453
2/23/16 18:50,Auburn,WA,Cylinder,720,6.579251212010101
2/22/16 20:00,Mountlake Terrace,WA,Sphere,600,6.396929655216146
2/22/16 18:56,Wilkeson,WA,Triangle,120,4.787491742782046
2/16/16 21:59,Ford,WA,Circle,240,5.480638923341991
2/16/16 17:00,Enterprise,WA,Fireball,30,3.4011973816621555
2/10/16 05:20,Vancouver,WA,Sphere,180,5.19295685089021
2/8/16 18:50,Mill Creek,WA,Triangle,480,6.173786103901937
2/5/16 18:30,Seattle,WA,Triangle,1800,7.495541943884256
1/23/16 02:30,Orting,WA,Triangle,300,5.703782474656201
1/22/16 19:00,Hoquiam,WA,Fireball,900,6.802394763324311
1/13/16 21:50,Seattle,WA,Cigar,2,0.6931471805599453
1/8/16 23:00,Issaquah,WA,Oval,1800,7.495541943884256
1/6/16 00:25,Auburn,WA,Cylinder,1500,7.313220387090301
1/4/16 18:30,Kennewick,WA,Triangle,1200,7.090076835776092
1/1/16 20:30,Colville,WA,Circle,3600,8.1886891244442
1/1/16 00:26,Kennewick,WA,Formation,600,6.396929655216146
1/1/16 00:04,Richland,WA,Circle,900,6.802394763324311
1/1/16 00:00,Covington,WA,Sphere,900,6.802394763324311
12/31/15 18:00,Sequim,WA,Triangle,5,1.6094379124341003
12/30/15 22:00,Cle Elum,WA,Fireball,900,6.802394763324311
12/26/15 18:00,Redmond,WA,Circle,60,4.0943445622221
12/25/15 20:30,Bellingham,WA,Formation,7200,8.881836305004146
12/25/15 16:30,University Place,WA,Formation,20,2.995732273553991
12/22/15 19:43,Seattle,WA,Disk,120,4.787491742782046
12/15/15 06:55,Spanaway,WA,Oval,2,0.6931471805599453
12/15/15 01:20,Bellingham,WA,Triangle,180,5.19295685089021
12/13/15 20:00,Deer Park,WA,Fireball,420,6.040254711277414
12/4/15 00:00,Tacoma,WA,Oval,5,1.6094379124341003
12/4/15 18:53,Seattle,WA,Circle,2,0.6931471805599453
11/28/15 23:25,Puyallup,WA,Triangle,900,6.802394763324311
11/26/15 19:50,Bellingham,WA,Fireball,120,4.787491742782046
11/20/15 19:05,Granite Falls,WA,Triangle,3,1.0986122886681098
11/20/15 18:15,Glacier,WA,Circle,300,5.703782474656201
11/20/15 18:00,Seattle,WA,Fireball,60,4.0943445622221
11/17/15 16:00,Spokane,WA,Circle,18000,9.798127036878302
11/3/15 20:15,Bremerton,WA,Oval,3,1.0986122886681098
11/3/15 19:30,Seattle,WA,Triangle,4,1.3862943611198906
11/1/15 21:40,Tacoma,WA,Fireball,10,2.302585092994046
10/31/15 04:00,Spokane,WA,Circle,3600,8.1886891244442
10/27/15 19:05,Yakima,WA,Circle,2,0.6931471805599453
10/21/15 20:30,Castle Rock,WA,Sphere,30,3.4011973816621555
10/19/15 07:00,Olympia,WA,Disk,10,2.302585092994046
10/17/15 06:00,Redmond,WA,Sphere,300,5.703782474656201
10/17/15 06:00,Redmond,WA,Sphere,300,5.703782474656201
10/16/15 22:00,Wenatchee,WA,Formation,240,5.480638923341991
10/15/15 19:45,Vancouver,WA,Circle,600,6.396929655216146
10/9/15 07:07,Puget Sound (bet Seattle/Bainbridge Island),WA,Triangle,300,5.703782474656201
10/1/15 04:00,Pasco,WA,Sphere,5,1.6094379124341003
9/28/15 03:00,Spokane,WA,Fireball,2,0.6931471805599453
9/23/15 21:30,Walla Walla,WA,Chevron,6,1.791759469228055
9/23/15 20:00,Everett,WA,Fireball,14400,9.574983485564092
9/21/15 16:30,Desmoines,WA,Sphere,40,3.6888794541139363
9/13/15 05:15,Arlington,WA,Fireball,3600,8.1886891244442
9/11/15 06:00,Redmond,WA,Oval,900,6.802394763324311
9/2/15 21:57,Roosevelt,WA,Oval,120,4.787491742782046
8/23/15 22:00,Port Angeles,WA,Circle,30,3.4011973816621555
8/15/15 19:10,Yakima,WA,Fireball,300,5.703782474656201
8/12/15 22:50,Olympia/Nisqually Valley,WA,Oval,4,1.3862943611198906
8/8/15 23:30,Spokane,WA,Circle,180,5.19295685089021
8/8/15 04:15,Gig Harbor,WA,Circle,60,4.0943445622221
8/2/15 23:35,Port Townsend,WA,Fireball,6,1.791759469228055
7/31/15 08:30,Seattle,WA,Circle,300,5.703782474656201
7/28/15 23:00,Aberdeen,WA,Rectangle,720,6.579251212010101
7/20/15 03:20,Everett,WA,Fireball,60,4.0943445622221
7/19/15 23:30,Olympia,WA,Cigar,180,5.19295685089021
7/15/15 11:00,Selah,WA,Triangle,1200,7.090076835776092
7/15/15 00:00,Kelso,WA,Fireball,60,4.0943445622221
7/12/15 17:30,Lynnwood,WA,Sphere,180,5.19295685089021
7/8/15 00:02,Harstene Island,WA,Circle,300,5.703782474656201
7/4/15 23:00,Olympia,WA,Fireball,1800,7.495541943884256
7/4/15 22:40,Marysville,WA,Formation,180,5.19295685089021
7/4/15 22:10,Seattle,WA,Sphere,600,6.396929655216146
7/4/15 22:00,Longview,WA,Rectangle,600,6.396929655216146
7/4/15 18:30,Tacoma,WA,Fireball,180,5.19295685089021
7/2/15 21:57,Seattle,WA,Circle,1,0
7/1/15 23:30,Omak,WA,Circle,3600,8.1886891244442
6/30/15 21:00,Portland,WA,Circle,600,6.396929655216146
6/29/15 22:00,Lakewood,WA,Circle,2400,7.783224016336037
6/26/15 01:00,Snoqualmie National Forest,WA,Diamond,3600,8.1886891244442
6/25/15 10:30,Lacey,WA,Circle,900,6.802394763324311
6/25/15 02:50,Lakebay,WA,Triangle,60,4.0943445622221
6/19/15 21:43,Tacoma,WA,Triangle,300,5.703782474656201
6/15/15 23:30,Eatonville,WA,Triangle,600,6.396929655216146
6/15/15 01:10,Spokane Valley,WA,Triangle,240,5.480638923341991
6/13/15 22:00,Bainbridge Island,WA,Circle,120,4.787491742782046
6/13/15 21:50,Sumner,WA,Sphere,1200,7.090076835776092
6/10/15 10:00,Vancouver,WA,Cylinder,300,5.703782474656201
6/7/15 23:00,Arlington,WA,Circle,15,2.70805020110221
6/2/15 21:45,Ellensburg,WA,Triangle,1200,7.090076835776092
5/30/15 22:15,Otis Orchards,WA,Sphere,180,5.19295685089021
5/30/15 02:15,Kirkland,WA,Disk,4,1.3862943611198906
5/28/15 02:00,Port Orchard,WA,Triangle,60,4.0943445622221
5/28/15 00:30,Goldendale,WA,Sphere,3600,8.1886891244442
5/27/15 23:00,East Wenatchee,WA,Oval,180,5.19295685089021
5/20/15 22:45,Lynden,WA,Circle,3600,8.1886891244442
5/2/15 22:00,Longview,WA,Circle,180,5.19295685089021
5/2/15 21:00,Kent/Renton,WA,Cylinder,30,3.4011973816621555
4/29/15 01:23,Redmond,WA,Rectangle,60,4.0943445622221
4/20/15 01:30,Pullman,WA,Formation,7200,8.881836305004146
4/19/15 23:10,Seattle,WA,Circle,10,2.302585092994046
4/18/15 05:45,Tacoma,WA,Cylinder,180,5.19295685089021
4/17/15 17:45,Bellevue,WA,Triangle,60,4.0943445622221
4/16/15 20:50,Woodinville/Redmond,WA,Circle,120,4.787491742782046
4/7/15 23:30,Port Hadlock,WA,Triangle,180,5.19295685089021
4/7/15 21:00,Ellensburg,WA,Triangle,5,1.6094379124341003
4/2/15 00:20,Colfax,WA,Triangle,120,4.787491742782046
3/30/15 12:25,Tacoma,WA,Disk,10,2.302585092994046
3/24/15 20:15,Everett,WA,Chevron,1800,7.495541943884256
3/17/15 22:25,Sequim,WA,Sphere,600,6.396929655216146
3/12/15 20:20,Walla Walla,WA,Triangle,20,2.995732273553991
3/12/15 20:10,Walla Walla,WA,Triangle,120,4.787491742782046
3/9/15 21:00,Vancouver,WA,Formation,1200,7.090076835776092
3/3/15 19:30,Bremerton,WA,Circle,600,6.396929655216146
2/23/15 22:00,East Spokane,WA,Cigar,90,4.499809670330265
2/23/15 21:57,Elk,WA,Fireball,120,4.787491742782046
2/22/15 18:14,Quincy,WA,Fireball,5,1.6094379124341003
2/22/15 17:35,Vancouver,WA,Triangle,300,5.703782474656201
2/17/15 19:20,Skamokawa,WA,Sphere,2100,7.649692623711514
2/15/15 20:00,Raymond,WA,Triangle,60,4.0943445622221
2/1/15 02:00,Brewster,WA,Triangle,120,4.787491742782046
1/26/15 15:25,Marysville,WA,Cone,1800,7.495541943884256
1/24/15 23:30,Anacortes,WA,Circle,300,5.703782474656201
1/24/15 20:50,Vancouver,WA,Fireball,120,4.787491742782046
1/19/15 18:00,Quincy,WA,Sphere,3600,8.1886891244442
1/10/15 22:15,Spokane Valley,WA,Circle,600,6.396929655216146
1/7/15 17:45,Westport,WA,Triangle,30,3.4011973816621555
1/1/15 00:10,Seattle,WA,Fireball,1500,7.313220387090301
12/31/14 21:30,Port Ludlow,WA,Sphere,600,6.396929655216146
12/31/14 21:00,Seattle,WA,Fireball,1800,7.495541943884256
12/27/14 18:37,Edmonds,WA,Cigar,60,4.0943445622221
12/24/14 18:32,Marysville,WA,Sphere,600,6.396929655216146
12/16/14 21:00,Longview,WA,Diamond,900,6.802394763324311
12/15/14 02:30,Shoreline,WA,Cross,2100,7.649692623711514
12/11/14 18:30,Longview,WA,Cylinder,10,2.302585092994046
12/9/14 20:00,Des Moines,WA,Formation,30,3.4011973816621555
12/2/14 20:50,Issaquah,WA,Formation,60,4.0943445622221
11/30/14 00:00,Richland,WA,Cylinder,12,2.4849066497880004
11/29/14 20:30,Shelton,WA,Chevron,7,1.9459101490553132
11/28/14 19:00,Mountlake Terrace,WA,Formation,1800,7.495541943884256
11/25/14 19:00,Richland,WA,Circle,600,6.396929655216146
11/20/14 20:00,Fox Island,WA,Triangle,30,3.4011973816621555
11/17/14 17:35,Keller,WA,Circle,60,4.0943445622221
11/16/14 13:30,Marysville,WA,Formation,900,6.802394763324311
11/14/14 19:00,Puyallup/South Hill,WA,Oval,7200,8.881836305004146
11/12/14 19:00,Lynnwood,WA,Sphere,5,1.6094379124341003
11/9/14 23:35,North Bend Area,WA,Sphere,30,3.4011973816621555
11/7/14 16:30,Puyallup/South Hill,WA,Disk,300,5.703782474656201
10/27/14 11:00,Spokane,WA,Cylinder,900,6.802394763324311
10/25/14 00:45,Puyallup,WA,Fireball,120,4.787491742782046
10/23/14 18:00,Mukilteo,WA,Sphere,60,4.0943445622221
10/21/14 23:00,Brush Prairie,WA,Rectangle,600,6.396929655216146
10/20/14 20:00,Bremerton,WA,Diamond,300,5.703782474656201
10/16/14 14:00,Bellingham,WA,Sphere,60,4.0943445622221
10/5/14 20:30,Port Orchard,WA,Rectangle,45,3.8066624897703196
10/5/14 19:30,Pasco,WA,Triangle,300,5.703782474656201
10/3/14 04:00,Washougal,WA,Cross,7200,8.881836305004146
9/29/14 15:00,Key Center,WA,Fireball,20,2.995732273553991
9/28/14 20:30,Stanwood,WA,Egg,240,5.480638923341991
9/27/14 22:18,Edmonds/Shoreline,WA,Rectangle,300,5.703782474656201
9/27/14 20:30,Edgewood,WA,Formation,180,5.19295685089021
9/26/14 20:00,East Wenatchee,WA,Triangle,10800,9.287301413112312
9/26/14 18:50,Edgewood,WA,Cylinder,900,6.802394763324311
9/20/14 23:00,Pullman,WA,Diamond,900,6.802394763324311
9/15/14 16:00,Snohomish,WA,Fireball,900,6.802394763324311
9/14/14 18:35,Lacey,WA,Circle,3600,8.1886891244442
9/13/14 21:30,Renton,WA,Diamond,10,2.302585092994046
9/13/14 20:29,Vancouver,WA,Egg,3,1.0986122886681098
9/13/14 20:15,Port Townsend,WA,Sphere,4,1.3862943611198906
9/13/14 20:00,Napavine,WA,Fireball,120,4.787491742782046
9/13/14 20:00,Chehalis,WA,Fireball,60,4.0943445622221
9/13/14 19:45,Edmonds,WA,Sphere,10,2.302585092994046
9/12/14 20:19,Prosser,WA,Fireball,5,1.6094379124341003
9/11/14 21:00,Sequim,WA,Triangle,120,4.787491742782046
9/11/14 10:10,Olympia,WA,Teardrop,600,6.396929655216146
9/7/14 20:36,Richland,WA,Circle,120,4.787491742782046
9/7/14 13:00,Tacoma,WA,Oval,20,2.995732273553991
9/5/14 09:00,Walla Walla,WA,Rectangle,180,5.19295685089021
9/5/14 06:00,Renton (east of; towards the Cascades,WA,Disk,3600,8.1886891244442
9/4/14 21:15,Seattle,WA,Diamond,240,5.480638923341991
9/2/14 10:15,Monroe,WA,Triangle,3,1.0986122886681098
9/1/14 13:00,Mountlake Terrace,WA,Sphere,1200,7.090076835776092
8/29/14 21:30,Blaine,WA,Circle,180,5.19295685089021
8/28/14 22:00,Seattle (lower Queen Ann area),WA,Circle,120,4.787491742782046
8/28/14 19:30,Seattle,WA,Formation,1800,7.495541943884256
8/25/14 01:28,Kent,WA,Cigar,4,1.3862943611198906
8/23/14 22:00,Kent,WA,Fireball,180,5.19295685089021
8/19/14 22:00,Vancouver,WA,Sphere,15,2.70805020110221
8/18/14 22:14,Bellingham,WA,Disk,2,0.6931471805599453
8/18/14 22:10,Spokane,WA,Fireball,4,1.3862943611198906
8/18/14 21:14,Wenatchee,WA,Circle,180,5.19295685089021
8/16/14 22:00,Seattle,WA,Formation,300,5.703782474656201
8/15/14 20:00,Bremerton,WA,Circle,600,6.396929655216146
8/10/14 15:50,Sea-Tac,WA,Egg,600,6.396929655216146
8/9/14 19:51,Vancouver,WA,Formation,300,5.703782474656201
8/6/14 02:00,Tukwilla,WA,Sphere,1,0
8/2/14 23:00,Arlington,WA,Fireball,4,1.3862943611198906
8/2/14 18:22,Spokane,WA,Sphere,30,3.4011973816621555
7/27/14 13:00,Port Townsend,WA,Cigar,5,1.6094379124341003
7/27/14 01:35,Seattle,WA,Oval,2,0.6931471805599453
7/22/14 00:00,Eglon (Whidbey Island),WA,Circle,900,6.802394763324311
7/18/14 22:00,Des Moines,WA,Circle,300,5.703782474656201
